season,reception,passing_yards,pass_touchdown,rush_touchdown,interception,fumble_lost,rushing_yards,two_pt,receiving_yards,receive_touchdown,id,fantasy_pts
2004,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1.0,00-0022916,71.9
2005,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,4.0,00-0022916,132.0
2006,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2.0,00-0022916,40.0
2007,5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,47.0,0.0,00-0022916,9.600000000000001
2005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,00-0022613,2.1
2007,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,0.0,00-0022613,28.5
2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,00-0022613,6.2
2007,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0025638,-2.0
2007,3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,38.0,0.0,00-0025337,7.7
2006,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,1.0,00-0024324,17.8
2007,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,267.0,2.0,00-0024324,61.800000000000004
2008,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,2.0,00-0024324,81.7
2009,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,587.0,3.0,00-0024324,119.7
2010,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,574.0,1.0,00-0024324,116.4
2011,52,0.0,0.0,0.0,0.0,2.0,0.0,0.0,679.0,1.0,00-0024324,121.9
2012,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,00-0024324,116.4
2013,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,447.0,2.0,00-0024324,92.7
2014,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,353.0,1.0,00-0024324,75.4
2015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,00-0024324,26.9
2007,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,00-0024846,2.1
2008,1,0.0,0.0,3.0,0.0,0.0,77.0,0.0,-2.0,0.0,00-0024846,26.5
2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,00-0024846,21.6
2007,0,373.0,2.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,00-0025388,13.320000000000002
2008,0,2423.0,13.0,1.0,8.0,7.0,127.0,0.0,0.0,0.0,00-0025388,137.62
2009,0,1290.0,3.0,0.0,11.0,6.0,45.0,0.0,0.0,0.0,00-0025388,34.1
2007,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,00-0023858,3.5999999999999996
2007,28,0.0,0.0,0.0,0.0,0.0,125.0,0.0,237.0,0.0,00-0025458,64.2
2008,6,0.0,0.0,0.0,0.0,0.0,53.0,0.0,11.0,0.0,00-0025458,12.4
2010,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,00-0025458,6.2
2011,8,0.0,0.0,0.0,0.0,2.0,52.0,0.0,82.0,0.0,00-0025458,17.4
2007,0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0025604,-0.3599999999999999
2008,1,2608.0,18.0,3.0,12.0,2.0,386.0,1.0,37.0,1.0,00-0025604,217.61999999999998
2009,0,83.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,00-0025604,3.62
2010,0,435.0,2.0,0.0,2.0,0.0,70.0,0.0,0.0,0.0,00-0025604,28.400000000000002
2011,0,25.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,00-0025604,-0.19999999999999996
2012,0,30.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,00-0025604,1.0999999999999999
2007,0,452.0,2.0,1.0,0.0,2.0,54.0,0.0,0.0,0.0,00-0025561,33.480000000000004
2008,1,82.0,1.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,00-0025561,14.28
2009,0,24.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,00-0025561,8.06
2010,0,1176.0,5.0,1.0,4.0,0.0,121.0,0.0,0.0,0.0,00-0025561,77.13999999999999
2006,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,00-0024404,5.300000000000001
2007,28,0.0,0.0,0.0,0.0,1.0,5.0,0.0,315.0,1.0,00-0024404,64.0
2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,00-0024404,9.600000000000001
2007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0023917,0.0
2007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0022341,0.0
2011,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,00-0022341,0.6000000000000001
2007,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0025557,-2.0
2007,0,153.0,0.0,0.0,1.0,1.0,-16.0,0.0,0.0,0.0,00-0023158,0.52
2008,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0023158,0.24
2007,13,0.0,0.0,1.0,0.0,0.0,264.0,1.0,81.0,0.0,00-0024850,55.50000000000001
2007,8,0.0,0.0,0.0,0.0,1.0,3.0,0.0,113.0,0.0,00-0025533,17.6
2008,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,00-0025533,21.0
2007,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,00-0025636,0.5
2008,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,119.0,1.0,00-0025636,19.9
2007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0024452,0.0
2007,0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,00-0023761,3.7
2007,1,0.0,0.0,1.0,0.0,0.0,47.0,0.0,4.0,0.0,00-0025701,12.1
2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,00-0025701,0.8
2009,2,0.0,0.0,0.0,0.0,0.0,21.0,0.0,-3.0,0.0,00-0025701,3.8
2010,1,0.0,0.0,1.0,0.0,0.0,50.0,0.0,9.0,0.0,00-0025701,12.9
2011,9,0.0,0.0,2.0,0.0,0.0,597.0,0.0,68.0,0.0,00-0025701,87.5
2012,15,0.0,0.0,3.0,0.0,0.0,311.0,0.0,108.0,1.0,00-0025701,80.89999999999999
2013,4,0.0,0.0,1.0,0.0,0.0,142.0,0.0,36.0,0.0,00-0025701,27.800000000000004
2014,5,0.0,0.0,1.0,0.0,0.0,9.0,0.0,28.0,0.0,00-0025701,14.700000000000001
2007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0025717,0.0
2007,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0025499,1.28
2011,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0025499,1.32
2007,6,0.0,0.0,0.0,0.0,0.0,11.0,0.0,73.0,0.0,00-0025432,14.4
2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,00-0025432,21.9
2009,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,1.0,00-0025432,42.6
2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,00-0025432,6.0
2007,2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,00-0025633,4.5
2008,19,0.0,0.0,0.0,0.0,1.0,140.0,0.0,183.0,0.0,00-0025633,49.3
2009,18,0.0,0.0,0.0,0.0,0.0,152.0,0.0,96.0,0.0,00-0025633,42.800000000000004
2010,10,0.0,0.0,2.0,0.0,0.0,107.0,0.0,61.0,1.0,00-0025633,44.800000000000004
2007,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0021187,0.4
2009,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0021187,0.4
2011,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0021187,-2.0
2007,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,00-0024310,7.4
2007,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0025409,1.8
2008,0,518.0,2.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,00-0025409,26.82
2009,1,1339.0,8.0,1.0,7.0,3.0,98.0,0.0,18.0,0.0,00-0025409,84.16
2012,0,1141.0,2.0,0.0,8.0,0.0,66.0,0.0,0.0,0.0,00-0025409,44.24
2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,00-0023968,7.1
2009,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,00-0023968,0.30000000000000004
2010,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,2.0,00-0023968,52.0
2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,00-0023968,3.3
2012,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,00-0023968,49.0
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,00-0023968,1.8
2008,33,0.0,0.0,10.0,0.0,0.0,399.0,0.0,230.0,0.0,00-0026289,155.9
2009,63,0.0,0.0,8.0,0.0,4.0,598.0,0.0,428.0,0.0,00-0026289,205.60000000000002
2010,21,0.0,0.0,5.0,0.0,4.0,736.0,0.0,136.0,0.0,00-0026289,130.20000000000002
2011,10,0.0,0.0,1.0,0.0,0.0,299.0,0.0,78.0,1.0,00-0026289,59.7
2015,12,0.0,0.0,4.0,0.0,0.0,375.0,0.0,129.0,0.0,00-0026289,86.4
2016,22,0.0,0.0,4.0,0.0,0.0,548.0,0.0,200.0,1.0,00-0026289,126.80000000000001
2008,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0015474,-2.0
2008,8,0.0,0.0,10.0,0.0,1.0,835.0,0.0,47.0,0.0,00-0026153,154.2
2009,18,0.0,0.0,10.0,0.0,2.0,1133.0,0.0,139.0,1.0,00-0026153,207.20000000000002
2010,8,0.0,0.0,2.0,0.0,4.0,770.0,0.0,103.0,1.0,00-0026153,105.3
2011,47,0.0,0.0,4.0,0.0,0.0,761.0,0.0,413.0,1.0,00-0026153,194.40000000000003
2012,17,0.0,0.0,1.0,0.0,0.0,336.0,0.0,157.0,1.0,00-0026153,78.3
2013,7,0.0,0.0,0.0,0.0,0.0,180.0,0.0,44.0,0.0,00-0026153,29.4
2014,25,0.0,0.0,3.0,0.0,1.0,809.0,0.0,181.0,1.0,00-0026153,146.0
2015,16,0.0,0.0,6.0,0.0,2.0,989.0,0.0,99.0,1.0,00-0026153,162.8
2016,8,0.0,0.0,9.0,0.0,2.0,824.0,0.0,60.0,0.0,00-0026153,146.4
2017,8,0.0,0.0,6.0,0.0,3.0,680.0,0.0,52.0,1.0,00-0026153,117.2
2018,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,00-0026153,1.7000000000000002
2008,13,0.0,0.0,0.0,0.0,0.0,37.0,0.0,171.0,1.0,00-0026069,39.8
2009,17,0.0,0.0,1.0,0.0,0.0,148.0,0.0,192.0,3.0,00-0026069,75.0
2010,25,0.0,0.0,11.0,0.0,3.0,735.0,1.0,216.0,0.0,00-0026069,182.1
2011,54,0.0,0.0,8.0,0.0,1.0,490.0,0.0,433.0,2.0,00-0026069,204.3
2012,27,0.0,0.0,7.0,0.0,0.0,183.0,0.0,268.0,0.0,00-0026069,114.1
2013,27,0.0,0.0,5.0,0.0,0.0,361.0,0.0,184.0,2.0,00-0026069,123.5
2014,12,0.0,0.0,0.0,0.0,0.0,78.0,0.0,93.0,0.0,00-0026069,29.1
2015,18,0.0,0.0,1.0,0.0,0.0,256.0,0.0,154.0,3.0,00-0026069,83.0
2016,10,0.0,0.0,0.0,0.0,0.0,114.0,0.0,72.0,1.0,00-0026069,34.6
2017,14,0.0,0.0,1.0,0.0,1.0,247.0,0.0,78.0,0.0,00-0026069,50.5
2008,64,0.0,0.0,8.0,0.0,1.0,1231.0,0.0,484.0,4.0,00-0026184,305.5
2009,57,0.0,0.0,4.0,0.0,3.0,929.0,1.0,471.0,0.0,00-0026184,217.0
2010,51,0.0,0.0,6.0,0.0,2.0,1069.0,1.0,547.0,3.0,00-0026184,264.6
2011,52,0.0,0.0,3.0,0.0,2.0,997.0,0.0,490.0,1.0,00-0026184,220.7
2012,44,0.0,0.0,5.0,0.0,1.0,1094.0,0.0,340.0,1.0,00-0026184,221.4
2013,74,0.0,0.0,9.0,0.0,2.0,1339.0,1.0,594.0,3.0,00-0026184,337.29999999999995
2014,102,0.0,0.0,6.0,0.0,2.0,1038.0,2.0,808.0,4.0,00-0026184,346.6
2015,44,0.0,0.0,4.0,0.0,1.0,898.0,1.0,389.0,3.0,00-0026184,214.70000000000002
2016,30,0.0,0.0,7.0,0.0,1.0,813.0,0.0,263.0,1.0,00-0026184,183.60000000000002
2017,37,0.0,0.0,2.0,0.0,1.0,381.0,0.0,293.0,1.0,00-0026184,120.39999999999999
2008,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,00-0026342,3.7
2009,5,0.0,0.0,1.0,0.0,0.0,70.0,0.0,54.0,0.0,00-0026342,23.4
2010,6,0.0,0.0,1.0,0.0,0.0,185.0,0.0,25.0,0.0,00-0026342,33.0
2008,33,0.0,0.0,0.0,0.0,1.0,435.0,0.0,273.0,0.0,00-0026195,101.8
2009,78,0.0,0.0,7.0,0.0,3.0,1339.0,0.0,702.0,1.0,00-0026195,324.1
2010,63,0.0,0.0,5.0,0.0,0.0,1220.0,0.0,556.0,1.0,00-0026195,276.6
2011,76,1.0,1.0,12.0,0.0,2.0,1364.0,0.0,704.0,3.0,00-0026195,372.84000000000003
2012,61,0.0,0.0,9.0,0.0,0.0,1143.0,0.0,478.0,1.0,00-0026195,283.1
2013,58,0.0,0.0,4.0,0.0,2.0,660.0,1.0,321.0,0.0,00-0026195,178.1
2008,1,2971.0,14.0,2.0,12.0,2.0,181.0,1.0,43.0,0.0,00-0026158,184.24
2009,0,3613.0,21.0,0.0,12.0,2.0,62.0,0.0,0.0,0.0,00-0026158,206.72
2010,0,3622.0,25.0,1.0,10.0,4.0,84.0,0.0,0.0,0.0,00-0026158,231.28
2011,1,3610.0,20.0,1.0,12.0,6.0,88.0,0.0,-8.0,0.0,00-0026158,203.4
2012,0,3817.0,22.0,3.0,10.0,4.0,22.0,1.0,0.0,0.0,00-0026158,234.88
2013,0,3912.0,19.0,1.0,22.0,2.0,131.0,2.0,0.0,0.0,00-0026158,207.57999999999998
2014,0,3986.0,27.0,2.0,12.0,0.0,70.0,0.0,0.0,0.0,00-0026158,262.44
2015,0,2791.0,14.0,3.0,12.0,2.0,23.0,1.0,0.0,0.0,00-0026158,161.94
2016,0,4317.0,20.0,2.0,15.0,3.0,58.0,4.0,0.0,0.0,00-0026158,242.48000000000002
2017,0,3141.0,18.0,1.0,13.0,0.0,54.0,1.0,0.0,0.0,00-0026158,185.04
2018,0,2465.0,12.0,0.0,6.0,1.0,45.0,0.0,0.0,0.0,00-0026158,137.10000000000002
2019,0,1822.0,6.0,0.0,5.0,3.0,20.0,1.0,0.0,0.0,00-0026158,84.88
2020,0,864.0,6.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,00-0026158,54.760000000000005
2021,0,338.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,00-0026158,23.82
2022,0,902.0,5.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,00-0026158,42.68
2023,0,1616.0,13.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,00-0026158,100.84
2024,0,1497.0,11.0,0.0,7.0,4.0,26.0,0.0,0.0,0.0,00-0026158,84.47999999999999
2008,2,0.0,0.0,3.0,0.0,0.0,266.0,0.0,10.0,0.0,00-0026162,47.6
2009,19,0.0,0.0,3.0,0.0,2.0,685.0,0.0,119.0,0.0,00-0026162,113.4
2010,48,0.0,0.0,1.0,0.0,1.0,800.0,0.0,450.0,1.0,00-0026162,183.0
2011,33,0.0,0.0,1.0,0.0,2.0,575.0,0.0,231.0,0.0,00-0026162,115.6
2012,25,0.0,0.0,3.0,0.0,2.0,402.0,0.0,262.0,2.0,00-0026162,117.4
2013,9,0.0,0.0,0.0,0.0,1.0,184.0,0.0,63.0,0.0,00-0026162,31.700000000000003
2008,21,0.0,0.0,2.0,0.0,0.0,472.0,0.0,185.0,0.0,00-0026262,98.7
2009,15,0.0,0.0,3.0,0.0,0.0,349.0,1.0,132.0,0.0,00-0026262,83.10000000000001
2010,17,0.0,0.0,3.0,0.0,1.0,243.0,0.0,109.0,0.0,00-0026262,68.2
2011,19,0.0,0.0,1.0,0.0,2.0,152.0,0.0,124.0,0.0,00-0026262,48.6
2012,4,0.0,0.0,1.0,0.0,0.0,193.0,0.0,9.0,0.0,00-0026262,30.2
2013,5,0.0,0.0,0.0,0.0,0.0,170.0,0.0,15.0,0.0,00-0026262,23.5
2008,91,0.0,0.0,0.0,0.0,1.0,109.0,1.0,980.0,5.0,00-0026182,229.9
2009,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,345.0,0.0,00-0026182,71.6
2010,59,0.0,0.0,0.0,0.0,2.0,61.0,0.0,627.0,3.0,00-0026182,141.8
2011,19,0.0,0.0,0.0,0.0,0.0,48.0,0.0,155.0,1.0,00-0026182,45.3
2012,23,0.0,0.0,0.0,0.0,0.0,22.0,0.0,234.0,1.0,00-0026182,54.6
2013,47,0.0,0.0,0.0,0.0,1.0,21.0,0.0,625.0,8.0,00-0026182,157.6
2014,62,0.0,0.0,0.0,0.0,1.0,14.0,0.0,778.0,7.0,00-0026182,181.20000000000002
2015,37,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,238.0,1.0,00-0026182,66.7
2016,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,2.0,00-0026182,81.9
2008,29,0.0,0.0,4.0,0.0,1.0,499.0,0.0,269.0,0.0,00-0026144,127.80000000000001
2009,21,0.0,0.0,1.0,0.0,3.0,356.0,0.0,245.0,0.0,00-0026144,81.1
2010,47,0.0,0.0,7.0,0.0,3.0,1157.0,0.0,507.0,3.0,00-0026144,267.4
2011,19,0.0,0.0,4.0,0.0,1.0,614.0,0.0,154.0,1.0,00-0026144,123.80000000000001
2012,42,0.0,0.0,2.0,0.0,2.0,707.0,0.0,258.0,1.0,00-0026144,152.5
2013,17,16.0,1.0,5.0,0.0,1.0,379.0,0.0,108.0,0.0,00-0026144,98.33999999999999
2014,36,0.0,0.0,2.0,0.0,1.0,534.0,0.0,212.0,0.0,00-0026144,120.60000000000001
2015,40,0.0,0.0,3.0,0.0,3.0,1089.0,1.0,328.0,0.0,00-0026144,195.70000000000002
2016,3,0.0,0.0,0.0,0.0,0.0,87.0,0.0,17.0,0.0,00-0026144,13.400000000000002
2017,0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,00-0026144,-0.2
2008,14,0.0,0.0,5.0,0.0,0.0,343.0,0.0,179.0,1.0,00-0026367,102.20000000000002
2009,4,0.0,0.0,1.0,0.0,1.0,54.0,0.0,19.0,0.0,00-0026367,15.3
2010,61,13.0,0.0,11.0,0.0,5.0,1177.0,0.0,477.0,2.0,00-0026367,294.92
2011,22,0.0,0.0,3.0,0.0,1.0,587.0,0.0,130.0,0.0,00-0026367,109.7
2012,10,0.0,0.0,1.0,0.0,2.0,309.0,0.0,62.0,0.0,00-0026367,49.10000000000001
2013,13,0.0,0.0,2.0,0.0,1.0,247.0,0.0,96.0,0.0,00-0026367,57.300000000000004
2014,10,0.0,0.0,0.0,0.0,0.0,115.0,0.0,87.0,0.0,00-0026367,30.200000000000003
2008,0,3440.0,16.0,1.0,11.0,1.0,104.0,1.0,0.0,0.0,00-0026143,196.0
2009,0,2916.0,22.0,1.0,14.0,2.0,49.0,0.0,0.0,0.0,00-0026143,183.54
2010,0,3705.0,28.0,0.0,9.0,3.0,122.0,2.0,0.0,0.0,00-0026143,252.40000000000003
2011,0,4177.0,29.0,2.0,12.0,3.0,84.0,0.0,0.0,0.0,00-0026143,273.48
2012,0,4719.0,32.0,1.0,14.0,2.0,141.0,0.0,0.0,0.0,00-0026143,304.86
2013,0,4515.0,26.0,0.0,17.0,4.0,55.0,0.0,0.0,0.0,00-0026143,248.10000000000002
2014,0,4694.0,28.0,0.0,14.0,2.0,145.0,1.0,0.0,0.0,00-0026143,284.26
2015,0,4591.0,21.0,0.0,16.0,5.0,63.0,1.0,0.0,0.0,00-0026143,233.94
2016,0,4944.0,38.0,0.0,7.0,2.0,117.0,2.0,0.0,0.0,00-0026143,347.46
2017,0,4095.0,20.0,0.0,12.0,3.0,143.0,0.0,0.0,0.0,00-0026143,228.10000000000002
2018,1,4924.0,35.0,3.0,7.0,5.0,125.0,2.0,5.0,1.0,00-0026143,354.96000000000004
2019,0,4466.0,26.0,1.0,14.0,5.0,147.0,1.0,0.0,0.0,00-0026143,267.34
2020,0,4581.0,26.0,2.0,11.0,3.0,92.0,1.0,0.0,0.0,00-0026143,282.44
2021,0,3752.0,19.0,1.0,11.0,4.0,80.0,1.0,0.0,0.0,00-0026143,212.08
2022,0,3057.0,14.0,1.0,13.0,5.0,70.0,0.0,0.0,0.0,00-0026143,155.28
2008,39,0.0,0.0,8.0,0.0,1.0,975.0,0.0,286.0,0.0,00-0026204,211.1
2009,40,0.0,0.0,4.0,0.0,2.0,747.0,0.0,409.0,1.0,00-0026204,181.6
2010,11,0.0,0.0,0.0,0.0,0.0,125.0,0.0,123.0,0.0,00-0026204,35.8
2011,24,0.0,0.0,5.0,0.0,1.0,364.0,0.0,202.0,3.0,00-0026204,126.60000000000001
2012,10,0.0,0.0,1.0,0.0,0.0,134.0,0.0,79.0,1.0,00-0026204,43.3
2008,23,0.0,0.0,1.0,0.0,1.0,69.0,0.0,320.0,1.0,00-0026224,71.9
2010,22,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,294.0,1.0,00-0026224,56.900000000000006
2011,39,0.0,0.0,0.0,0.0,0.0,3.0,0.0,498.0,1.0,00-0026224,95.1
2012,38,0.0,0.0,0.0,0.0,0.0,4.0,0.0,395.0,1.0,00-0026224,83.9
2013,85,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1067.0,2.0,00-0026224,199.7
2014,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,556.0,2.0,00-0026224,120.6
2015,36,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,411.0,2.0,00-0026224,86.5
2016,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,00-0026224,36.0
2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,00-0026224,1.8
2008,50,0.0,0.0,9.0,0.0,2.0,1282.0,0.0,377.0,1.0,00-0026229,271.90000000000003
2009,44,0.0,0.0,3.0,0.0,5.0,437.0,0.0,417.0,4.0,00-0026229,161.4
2010,3,0.0,0.0,0.0,0.0,0.0,93.0,0.0,11.0,0.0,00-0026229,13.4
2011,3,0.0,0.0,1.0,0.0,0.0,84.0,0.0,3.0,0.0,00-0026229,17.7
2008,2,0.0,0.0,0.0,0.0,0.0,58.0,0.0,17.0,0.0,00-0026163,9.5
2009,25,0.0,0.0,7.0,0.0,3.0,1108.0,0.0,261.0,1.0,00-0026163,203.9
2010,23,0.0,0.0,13.0,0.0,2.0,1273.0,0.0,167.0,0.0,00-0026163,241.0
2011,18,0.0,0.0,9.0,0.0,1.0,928.0,0.0,154.0,0.0,00-0026163,178.20000000000002
2012,9,0.0,0.0,0.0,0.0,1.0,182.0,0.0,62.0,1.0,00-0026163,37.4
2013,18,0.0,0.0,8.0,0.0,3.0,687.0,1.0,134.0,0.0,00-0026163,144.1
2008,43,0.0,0.0,9.0,0.0,1.0,1228.0,0.0,260.0,1.0,00-0026164,249.8
2009,50,0.0,0.0,14.0,0.0,3.0,2006.0,1.0,503.0,2.0,00-0026164,392.90000000000003
2010,44,0.0,0.0,11.0,0.0,2.0,1364.0,0.0,245.0,1.0,00-0026164,272.9
2011,57,0.0,0.0,4.0,0.0,1.0,1047.0,0.0,418.0,0.0,00-0026164,225.5
2012,36,0.0,0.0,6.0,0.0,4.0,1243.0,0.0,239.0,0.0,00-0026164,212.20000000000002
2013,42,0.0,0.0,6.0,0.0,2.0,1077.0,0.0,345.0,4.0,00-0026164,240.2
2014,24,0.0,0.0,1.0,0.0,1.0,663.0,0.0,151.0,1.0,00-0026164,115.4
2015,6,0.0,0.0,3.0,0.0,2.0,814.0,0.0,58.0,0.0,00-0026164,107.2
2016,0,0.0,0.0,1.0,0.0,0.0,95.0,0.0,0.0,0.0,00-0026164,15.5
2017,5,0.0,0.0,0.0,0.0,0.0,114.0,0.0,43.0,0.0,00-0026164,20.7
2008,27,0.0,0.0,0.0,0.0,2.0,357.0,0.0,272.0,1.0,00-0026213,91.9
2009,40,0.0,0.0,7.0,0.0,3.0,1120.0,1.0,297.0,1.0,00-0026213,225.7
2010,45,0.0,0.0,5.0,0.0,2.0,1467.0,0.0,468.0,3.0,00-0026213,282.5
2011,5,0.0,0.0,0.0,0.0,1.0,83.0,0.0,9.0,1.0,00-0026213,18.2
2012,35,0.0,0.0,5.0,0.0,3.0,1509.0,0.0,236.0,1.0,00-0026213,239.5
2013,70,0.0,0.0,12.0,0.0,2.0,1287.0,0.0,693.0,7.0,00-0026213,378.00000000000006
2014,40,0.0,0.0,9.0,0.0,3.0,1033.0,0.0,291.0,5.0,00-0026213,250.4
2015,21,0.0,0.0,4.0,0.0,2.0,364.0,0.0,177.0,1.0,00-0026213,101.10000000000001
2016,2,0.0,0.0,1.0,0.0,0.0,40.0,0.0,14.0,0.0,00-0026213,13.4
2017,23,0.0,0.0,1.0,0.0,2.0,296.0,0.0,129.0,0.0,00-0026213,67.5
2018,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,00-0026213,3.4000000000000004
2008,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0026293,-2.0
2009,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,00-0026293,0.6000000000000001
2010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0026293,0.0
2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,00-0026293,3.6000000000000005
2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0026293,0.0
2016,0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,00-0026293,-1.5
2008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,00-0023797,20.6
2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,00-0023797,8.2
2010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0023797,0.0
2008,3,0.0,0.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,00-0026029,7.1000000000000005
2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,00-0026029,2.2
2011,41,0.0,0.0,0.0,0.0,0.0,105.0,0.0,291.0,0.0,00-0026029,80.6
2012,0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,00-0026029,2.2
2008,0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0026349,0.64
